Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1989-03,2223931,527663,361009.2,,,166653.8,,,1696268,505675.5,663642.1,,42041.5,,,,,,,356396.6,,,,,170553.8,,,,208534.2,,24300.9,136831.5,2695199.8,2062430.3,,,346164.6,,112159.7,2494721,200478.8
1989-04,2242243,528809.9,364015.9,,,164794,,,1713433.1,509107.8,672810.1,,42898.3,,,,,,,358392.2,,,,,173123,,,,207477.3,,24916.4,139940.5,2708009.6,2078766,,,345039.6,,111411.7,2505914.9,202094.7
1989-05,2257935.1,529958.3,366359.8,,,163598.5,,,1727976.8,513308.7,679277.3,,43895.3,,,,,,,360764.5,,,,,174626.2,,,,208128.3,,26195.1,138417.2,2715827.1,2065945.3,,,362629.5,,111820.5,2511851.5,203975.6
1989-06,2269312.7,528910.3,367271.5,,,161638.8,,,1740402.4,511828,687114.3,,44918.7,,,,,,,361821.4,,,,,179638.6,,,,204036.2,,24965.7,138480.5,2723231.3,2074051.7,,,359466.8,,114130.7,2517368.6,205862.7
1989-07,2282902.1,528093.6,368753.9,,,159339.7,,,1754808.5,512801.2,695771.7,,45759.7,,,,,,,363383.5,,,,,182852.2,,,,210130.8,,26481.8,139352.4,2747325.6,2094714,,,359426,,114448.2,2540312.9,207012.8
1989-08,2296836.6,531338.5,373195.3,,,158143.2,,,1765498.1,512518.8,704640,,46816.5,,,,,,,366466.9,,,,,181872.4,,,,203058.8,,27354.4,138778.6,2755170.2,2094083.5,,,361487.1,,113933.3,2546608.8,208561.4
1989-09,2312480.8,532034,374468.7,,,157565.3,,,1780446.8,512773.7,713359.5,,47856.1,,,,,,,370384.1,,,,,183929.4,,,,212856.6,,26216,141620.5,2784361.4,2112589,,,368532.7,,114045.8,2575038.8,209322.7
1989-10,2331821.5,539755.3,381705.7,,,158049.6,,,1792066.2,516366.8,719277.5,,48681.7,,,,,,,371116.9,,,,,185304.9,,,,217613.6,,27931,142488.5,2813432.9,2137568.3,,,376956.3,,115627.5,2608280.2,205152.7
1989-11,2339588.5,544215.1,387095,,,157120.1,,,1795373.4,516178.3,725242.6,,49402.8,,,,,,,373255.2,,,,,180697.3,,,,214104.9,,28169.8,141804.6,2825936.5,2150576.3,,,377026.5,,117068.8,2619908.3,206028.2
1989-12,2350765.4,544681,388087.5,,,156593.5,,,1806084.3,516437.5,730778.5,,50139.5,,,,,,,378098.1,,,,,180770.2,,,,229613.5,,27860.6,141089.1,2853580.7,2181241,,,378220.2,,115425.3,2646980.9,206599.9
1990-01,2357512,552528.1,397668.2,,,154859.9,,,1804983.9,514519.5,732939.1,,51011.7,,,,,,,379593.6,,,,,177931.7,,,,227459,,30753.4,142619.7,2855154.8,2178432.5,,,378237.6,,115963.9,2648658.3,206496.5
1990-02,2371866.2,564025,410099,,,153926,,,1807841.2,515973.5,738796.5,,51546.2,,,,,,,376168.5,,,,,176902.8,,,,207799.5,,30110.2,143491,2850327.2,2168384.8,,,381686.5,,115306.8,2642415.8,207911.5
1990-03,2378838.1,565882.9,414657.8,,,151225.1,,,1812955.2,520110.9,744937.4,,52040.6,,,,,,,373015.5,,,,,174891.5,,,,204445.6,,30876.4,144730.9,2856756.2,2174773.3,,,381448.2,,112520.4,2646940.1,209816.1
1990-04,2388262.9,566782.2,417281.8,,,149500.4,,,1821480.7,523721.2,751258.7,,52841.2,,,,,,,371785.6,,,,,174715.2,,,,208972.6,,30280.9,147363.7,2877774.2,2194801.8,,,382874.8,,106792.4,2666541.2,211233
1990-05,2400841.8,570140,421270.8,,,148869.2,,,1830701.8,522871.8,760622.6,,53906.7,,,,,,,373964.8,,,,,173242.5,,,,206208,,30891.2,147479,2868963.2,2186519.6,,,375030.5,,108332.6,2656886.7,212076.5
1990-06,2413027.5,575264.1,428117.5,,,147146.6,,,1837763.4,520599.6,767883,,54945.8,,,,,,,373618.1,,,,,175662.6,,,,209395.9,,29894.9,151321.7,2898506.2,2210293.9,,,378826.4,,109814.9,2684187.5,214318.7
1990-07,2413510.4,575650.7,430268.1,,,145382.5,,,1837859.7,518192.2,775168.7,,56062.7,,,,,,,370094.5,,,,,174404.3,,,,208544.5,,29522,154973.5,2909316.2,2225975.4,,,369355,,110639.4,2693571.8,215744.4
1990-08,2424638.8,580518.6,434320.9,,,146197.7,,,1844120.2,516225.3,779043.9,,57409.4,,,,,,,373285,,,,,175566,,,,202710.5,,30248.5,157255.8,2930956.8,2228342.3,,,380968.5,,116735.7,2714962.2,215994.6
1990-09,2431228.5,583918.4,437757.6,,,146160.8,,,1847310.1,513922.8,782374,,58432,,,,,,,375617,,,,,175396.4,,,,204248.6,,28667.4,163636.1,2940846.4,2237322.9,,,378068.9,,118100.7,2723398.7,217447.7
1990-10,2439352.5,585208.5,440782.2,,,144426.3,,,1854144,513851,787843.5,,60229.8,,,,,,,376132.1,,,,,176317.5,,,,199995.6,,29482,162511.7,2935627.5,2242209.6,,,369678.8,,118075.2,2718397.2,217230.4
1990-11,2444349.6,587430.5,443239.7,,,144190.8,,,1856919.1,513955.5,792664.5,,61054.9,,,,,,,375671.4,,,,,174627.7,,,,204316.3,,30789.6,158713.1,2944882.4,2254612.3,,,370558.1,,118952.1,2728030.9,216851.5
1990-12,2449087.6,583985.3,440732.3,,,143253,,,1865102.3,512006.4,798060.2,,61559.8,,,,,,,379796.3,,,,,175239.5,,,,208512.5,,31016.1,158109,2955396.8,2287518.7,,,354708.3,,120793.4,2737852.3,217544.5
1991-01,2436510.8,586437.1,442346.1,,,144091.1,,,1850073.7,505081,798195,,61979.7,,,,,,,374900.6,,,,,171897,,,,197338.6,,30467.2,162886,2923896.1,2264511.7,,,347334.7,,120115.7,2704418.8,219477.3
1991-02,2441926.1,593810,448850.6,,,144959.4,,,1848116.1,505812.3,799746.3,,62787.4,,,,,,,371518.8,,,,,171038.7,,,,190224.5,,30083,168871.9,2936471.9,2262717.1,,,353063.8,,123337.3,2715550.3,220921.6
1991-03,2451626.4,604881.7,457668.6,,,147213.1,,,1846744.7,504484.4,803583.6,,63330,,,,,,,369026.2,,,,,169650.4,,,,192217.3,,30488.7,170829.4,2947094.8,2275173.5,,,341778.7,,124212.4,2724184.1,222910.7
1991-04,2457119.1,609492.2,462847.2,,,146645,,,1847626.9,502031.6,807798.5,,64121.5,,,,,,,368455.2,,,,,169341.6,,,,196708.2,,27543.4,173403.3,2958706.9,2292697.8,,,334106.2,,118632.4,2734180.8,224526.2
1991-05,2456343.5,611035.5,465799,,,145236.5,,,1845308.1,496750.7,810664.2,,64987.7,,,,,,,368847.9,,,,,169045.3,,,,194681.1,,27410.2,171018,2940280.6,2280710.7,,,326981.2,,117763.1,2713924.7,226355.8
1991-06,2459398.4,618471.5,473083.1,,,145388.4,,,1840926.8,491582.6,814138.7,,65792.9,,,,,,,367155.6,,,,,168049.9,,,,194404.7,,25873.3,172003.3,2950247.7,2291409.7,,,330024.9,,116883.9,2722717,227530.7
1991-07,2450601.7,623404,479705.8,,,143698.2,,,1827197.7,484314.7,812604.7,,66150.6,,,,,,,364467.7,,,,,165810.7,,,,192731.7,,25913.3,172959.2,2938932,2292352.7,,,320556,,114139.4,2710862.3,228069.8
1991-08,2452361.2,632233.5,489122.5,,,143111,,,1820127.7,477566.5,811656.2,,66887.3,,,,,,,365385.6,,,,,165519.3,,,,193519.8,,27055.7,171243.2,2946736.6,2299967.5,,,320810.6,,112908.1,2717494.9,229241.7
1991-09,2462881.9,644338.6,500872.5,,,143466.1,,,1818543.3,475251.9,812852.5,,67899.5,,,,,,,366228.1,,,,,164210.8,,,,199061.3,,26795.1,172391.1,2966231.2,2305638.3,,,332669,,112334.9,2735732.9,230498.2
1991-10,2473818.7,657110.9,512879.5,,,144231.4,,,1816707.9,473991.1,814824.2,,68842.7,,,,,,,363392.5,,,,,164500.1,,,,196450.5,,25662.5,174675.8,2973083.5,2308126.4,,,334128.9,,113469.6,2741927.5,231156
1991-11,2484980.6,668991.6,524925,,,144066.6,,,1815989.1,471030.8,816737.7,,69309.2,,,,,,,363069.2,,,,,165151.5,,,,206929,,26779.4,172381.8,2997138.5,2332031.5,,,333652.9,,114087.7,2765059.1,232079.4
1991-12,2488265.5,673262.6,529085.7,,,144176.8,,,1815003,465671.4,816902.1,,69761.9,,,,,,,366703.1,,,,,165726.4,,,,212032.1,,27629.5,167757.2,2999739.7,2342471.3,,,327273.2,,115646.8,2767257.3,232482.4
1992-01,2483293,679795.5,536663.8,,,143131.7,,,1803497.5,457703.5,815835.6,,69966.6,,,,,,,365880.3,,,,,164078.1,,,,205057.6,,28122.6,162743.1,3000634.7,2329306.9,,,341415.5,,112751.6,2765575.4,235059.3
1992-02,2489279.4,692931.4,551104.1,,,141827.3,,,1796348,456228.6,815469.1,,69704,,,,,,,361517.6,,,,,163132.6,,,,200266.4,,26041.9,161382.1,3002945.9,2325352.5,,,345171.8,,109134.2,2765191.1,237754.8
1992-03,2497469.5,702218.2,561881.7,,,140336.5,,,1795251.3,456825.6,816419.3,,69480.2,,,,,,,357289.4,,,,,164717,,,,202258,,26060.6,161755.3,3008518.9,2336920.8,,,337707.1,,107928,2769044.8,239474.1
1992-04,2505122.5,706653.3,565185.5,,,141467.8,,,1798469.2,455126.6,824316.1,,70132.3,,,,,,,356513.1,,,,,162513.3,,,,197538.3,,25934.2,165041.1,3014632.2,2345250.8,,,336594.4,,107081.5,2772430.9,242201.3
1992-05,2504798.3,710215.1,569678.5,,,140536.6,,,1794583.2,451425,826043.1,,70696.8,,,,,,,355637.1,,,,,161478,,,,190726.8,,26081.8,164064.7,2987137.3,2320444.6,,,334175.7,,108349.7,2743096.1,244041.1
1992-06,2505496.2,716298.4,576762,,,139536.4,,,1789197.8,446480.6,824904.6,,71055.6,,,,,,,355405.9,,,,,162406.7,,,,194363.4,,23099.8,165168.2,2997785.8,2326079.9,,,338822.9,,111143.2,2750138.3,247647.5
1992-07,2501587.1,719237.4,581384.7,,,137852.7,,,1782349.7,442340.6,824390,,71524.4,,,,,,,354413.9,,,,,161205.2,,,,190821.9,,20737.7,167004,2977172.7,2313904.1,,,323059.6,,113343.7,2725580.1,251592.6
1992-08,2515853.7,735582.9,596385.8,,,139197.1,,,1780270.9,438640.6,825937.2,,71923.3,,,,,,,354673.8,,,,,161019.3,,,,185209.9,,20136.4,168854.7,2986874.2,2310916.3,,,332595.1,,115428.8,2732163.1,254711.1
1992-09,2530517,741514.8,602080.9,,,139433.9,,,1789002.2,438195.9,830214.8,,72328.9,,,,,,,356132.5,,,,,164459,,,,194537.1,,18960.2,172107.9,3014148.6,2326754,,,340034.6,,118360.1,2756700.1,257448.5
1992-10,2540026.9,748803.4,608489.2,,,140314.2,,,1791223.5,438306,835534.5,,73245.4,,,,,,,353703.6,,,,,163679.4,,,,193536.1,,20152.9,172657.4,3025103.7,2334504,,,337510.9,,122048.7,2765602.1,259501.6
1992-11,2551187,756973.4,617091.6,,,139881.8,,,1794213.6,439715,838296.9,,73177,,,,,,,353524.5,,,,,162677.2,,,,202695.9,,22166.6,169958.5,3048814.2,2351760.7,,,343202.1,,125494.8,2787930.5,260883.7
1992-12,2556395.3,757396.3,618409.5,,,138986.9,,,1798999,438050,839179.5,,73001.6,,,,,,,357248.3,,,,,164521.2,,,,212465.9,,20719,164093.7,3058199.7,2366920.8,,,345959.1,,124158.2,2795245.9,262953.8
1993-01,2545553.2,754085.4,617725.7,,,136359.6,,,1791467.8,436733.5,834666.1,,72907.9,,,,,,,359978.6,,,,,160089.5,,,,204348.4,,18664.1,161311.3,3028321.3,2335836.3,,,344449.5,,123598,2762054.2,266267.1
1993-02,2555985.5,768688.1,631966.2,,,136721.9,,,1787297.4,437951,832771.8,,72808.5,,,,,,,358724.2,,,,,157850.5,,,,194792,,16954.2,164390.8,3029909.6,2325490.4,,,346540.4,,123932.4,2760348.5,269561.2
1993-03,2570516.6,782441.2,644215.4,,,138225.8,,,1788075.5,439080.4,835130.7,,73214.5,,,,,,,356452.6,,,,,157411.8,,,,187348.5,,17076.4,168167.3,3039090.3,2326290.6,,,343739.1,,124891.5,2766784.5,272305.7
1993-04,2585278.3,791761.2,651965.6,,,139795.6,,,1793517.1,437604.9,840166.4,,73812.6,,,,,,,357684,,,,,158061.8,,,,194102.2,,16366.4,171007.5,3065542.6,2345881.9,,,347933.8,,121889.9,2789640.4,275902.2
1993-05,2598956.1,790491.3,650953.6,,,139537.6,,,1808464.8,438701.2,846923,,74207.9,,,,,,,361662,,,,,161178.6,,,,199036.1,,17528.7,171655.1,3080660.3,2348611.9,,,354014.4,,124829,2802388,278272.3
1993-06,2615126.8,798301.8,658949.9,,,139351.9,,,1816825,437819.4,852677.7,,74277.3,,,,,,,363372.5,,,,,162955.4,,,,197687.9,,18295.3,175204.9,3106832.9,2356451.8,,,368739.2,,127891.2,2825187.4,281645.5
1993-07,2618571.7,798024.7,658718.7,,,139306,,,1820547,432871.6,855943.9,,73485.4,,,,,,,367973,,,,,163758.6,,,,199190.5,,18031.7,176741.4,3118496.1,2355060.7,,,379702.5,,125134.8,2833681.6,284814.4
1993-08,2632085.4,805901.6,664584.5,,,141317.2,,,1826183.8,429848,859577.8,,72983.8,,,,,,,372178.1,,,,,164579.9,,,,199405.2,,17768,178825.3,3129859.2,2356949.5,,,381414.6,,126020.8,2842201.4,287657.8
1993-09,2646830,810016.5,668276,,,141740.5,,,1836813.4,429694.1,864174,,74553.5,,,,,,,375084.5,,,,,167860.8,,,,212109.6,,16715.6,181179.8,3160028.8,2372397.8,,,393571.1,,124301.7,2871307.9,288720.9
1993-10,2656353.3,807686.5,665496.5,,,142190,,,1848666.8,431257.6,869776.2,,73603.1,,,,,,,378186.8,,,,,169446.2,,,,204755.9,,18197.5,179881.2,3160036.5,2367899.8,,,390197.7,,128712.5,2868834.8,291201.7
1993-11,2671868.9,811069.3,669928.8,,,141140.6,,,1860799.5,433158.8,875586.8,,72957.3,,,,,,,381744.1,,,,,170309.9,,,,212679.4,,18243,177425.4,3189349.8,2392049.5,,,391678.1,,131616.3,2896628.6,292721.1
1993-12,2689768.6,810625.5,669801,,,140824.5,,,1879143.1,433701.2,885779.9,,72376.4,,,,,,,388482.2,,,,,171179.8,,,,219937.9,,20735.6,177940.5,3215407.6,2410156,,,397401.4,,132731.3,2920162.3,295245.3
1994-01,2692817.5,812969.2,672658.8,,,140310.4,,,1879848.3,436381.5,884688.1,,72047.7,,,,,,,391014.6,,,,,167764.1,,,,214255.6,,21438.2,204225,3237811.1,2384796.5,,,403844.9,,157391,2935629.8,302181.3
1994-02,2694405.9,815415.9,675251.1,,,140164.9,,,1878990,440384.9,881229.7,,71801.3,,,,,,,390872.1,,,,,166503.2,,,,211409.8,,19708.1,209311.2,3237137.2,2368436.9,,,412829.8,,154703.9,2931235.5,305901.7
1994-03,2718771.5,833329,691517,,,141812,,,1885442.6,445251.9,882090.9,,71453.4,,,,,,,390897.6,,,,,167202.2,,,,200441.2,,18886.1,214370.4,3246900.1,2361320.8,,,418922.4,,155417.4,2936277.5,310622.6
1994-04,2740092,840745.9,697730.4,,,143015.5,,,1899346.1,450260,888592.2,,71694.7,,,,,,,396723,,,,,163770.9,,,,195354.9,,18260.2,210041.3,3258012.9,2364846.1,,,430078.9,,157243.3,2956330.4,301682.5
1994-05,2745116.8,833649.6,691184.8,,,142464.9,,,1911467.2,453524.5,893462.3,,72216.2,,,,,,,402025,,,,,162455.4,,,,200338.1,,20200,210642.7,3267084.6,2357974,,,437516.1,,162139.4,2965952.5,301132.1
1994-06,2759481.2,832721.9,690522.8,,,142199,,,1926759.3,455436.5,900410.8,,72603.1,,,,,,,404855.3,,,,,166056.6,,,,197878.2,,21864.4,209272.2,3279171.4,2363790.2,,,444649.1,,157228.3,2975144.9,304026.5
1994-07,2773990.5,828443.6,686715.6,,,141728,,,1945546.9,458683.2,908770.5,,72880.4,,,,,,,412547.5,,,,,165545.7,,,,193892.8,,24169.8,217422,3297304,2363142.7,,,446521.5,,164662.9,2990855.4,306448.6
1994-08,2792037.3,828227.2,685537.7,,,142689.5,,,1963810.1,460642.5,915525.9,,73227,,,,,,,420648.8,,,,,166992.9,,,,185218.9,,25350.1,215432.2,3307120,2358783.8,,,450907.3,,163850.5,2998812.7,308307.3
1994-09,2808779.2,824512.2,681116.9,,,143395.3,,,1984267,464355.4,924214.7,,73837.6,,,,,,,427982.6,,,,,167714.3,,,,193016,,27130.8,215363.7,3332699.9,2365275.7,,,459452.3,,162742.8,3021682,311017.9
1994-10,2821899.4,815700.2,673263.7,,,142436.5,,,2006199.1,470818.5,932272.7,,74372.9,,,,,,,434316.6,,,,,168791.3,,,,196315.6,,28768.7,221467.4,3358421.2,2369652.7,,,465894.1,,167676.1,3045749.8,312671.4
1994-11,2835542.5,812711.1,669420.1,,,143291,,,2022831.4,475136.6,940254.4,,74602.6,,,,,,,437289,,,,,170151.4,,,,200410.5,,30822.1,217350.8,3384634.3,2383629,,,479898.1,,166332.2,3072636.5,311997.8
1994-12,2854132,807847.9,664439.6,,,143408.3,,,2046284,478231.9,950424.6,,74614.1,,,,,,,447041.8,,,,,170585.7,,,,208704.3,,35324.2,209304.1,3412921.7,2403077.4,,,490954.1,,159276.1,3101337.3,311584.5
1995-01,2868784.2,804033.8,660786.8,,,143247.1,,,2064750.3,486662,957277,,74850.6,,,,,,,451332.2,,,,,169479.1,,,,211694.2,,37105.8,208771.8,3432412.5,2394529.3,,,507236.4,,160240.7,3118352.2,314060.3
1995-02,2871363.6,795504.5,654423.2,,,141081.2,,,2075859.2,496780.7,963190,,74668.3,,,,,,,448619.4,,,,,167269,,,,203108.1,,36814.9,212970.3,3433306.8,2384268.2,,,508838.9,,166714.9,3116487.2,316819.5
1995-03,2877492.7,790438,651004.4,,,139433.6,,,2087054.7,503158.2,968196.4,,74101.5,,,,,,,448598.2,,,,,167102,,,,190775.8,,37209.5,230144,3442012.3,2381334,,,497171.6,,181842.8,3121842.5,320169.8
1995-04,2904255.5,789469.4,650212.7,,,139256.7,,,2114786.1,512766.1,977962.7,,74766.3,,,,,,,454604.5,,,,,169452.8,,,,191757.8,,39546.1,244570.7,3483982.2,2399447.4,,,510445.3,,190549.4,3160375.6,323606.6
1995-05,2922623.5,787561.9,648700,,,138861.9,,,2135061.6,518123.9,986002.9,,75736.2,,,,,,,457938.4,,,,,172996.4,,,,193438.1,,38153.2,234808.4,3496846.1,2395071.5,,,525090,,191279.6,3168990.3,327855.9
1995-06,2940545.4,787909.9,648167.9,,,139742,,,2152635.5,518480.8,995971.3,,76293.8,,,,,,,461554.5,,,,,176628.9,,,,194189.3,,40180.7,232155.7,3522229.4,2415209.3,,,534407.9,,187534.6,3191243.1,330986.3
1995-07,2953356.8,778449.6,639200.9,,,139248.7,,,2174907.3,520475.2,1007029.6,,76913.7,,,,,,,465843.5,,,,,181558.9,,,,196903.3,,43136.7,228497.2,3535799.4,2435445.5,,,539254.5,,178248.4,3201890.6,333908.7
1995-08,2974485.3,785654.4,645501.3,,,140153.1,,,2188830.9,519280.4,1013707.1,,77441.9,,,,,,,473082.5,,,,,182760.9,,,,187456.8,,42648,224014.6,3534259.9,2434139.5,,,530235.8,,184080.8,3199371.1,334888.7
1995-09,2993638.9,787675.1,646979.5,,,140695.6,,,2205963.8,521965.4,1020041.5,,78300.8,,,,,,,477793.6,,,,,186163.3,,,,199486.3,,43092.2,229027.8,3574156.5,2454031.6,,,537640,,191719.5,3234717.6,339438.9
1995-10,3001279.8,787454.7,646724,,,140730.6,,,2213825.1,525973.9,1022887.7,,78338,,,,,,,476391.4,,,,,188572.1,,,,207530.2,,42530.9,231009.8,3599226,2467473.5,,,538077.1,,194360,3256034.7,343191.3
1995-11,3018056.1,790776.3,647800.2,,,142976.1,,,2227279.8,530633.8,1028035.2,,78607.2,,,,,,,479468,,,,,189142.8,,,,204495,,43460.9,231009.7,3622689.2,2482785.9,,,540641.5,,193000.5,3277342.6,345346.5
1995-12,3029111,784868,640751.5,,,144116.5,,,2244243,530007.3,1030277,,78649.2,,,,,,,487315.4,,,,,196643.4,,,,222534.9,,45158.5,237874.8,3668979,2515620.3,,,548452,,194199.8,3322263.9,346715.1
1996-01,3033079.9,778603.3,633502.7,,,145100.6,,,2254476.6,534314.3,1034945.6,,78982.3,,,,,,,489700,,,,,195516.7,,,,222938.4,,46931.7,240691.4,3680723,2522864.2,,,544464.1,,198873.7,3331454.6,349268.4
1996-02,3033878.2,782469.2,638132.5,,,144336.7,,,2251409,537401.3,1034916.1,,78872.4,,,,,,,485059.6,,,,,194031.9,,,,206019.1,,44059.4,241169,3650574.3,2501564.1,,,534385.8,,200046.8,3298531.2,352043.1
1996-03,3042103.2,782543,637143.1,,,145399.9,,,2259560.2,541618,1038314.1,,78614.7,,,,,,,484059,,,,,195569,,,,193307.7,,45178,242494.8,3651016.7,2513002.7,,,531816.6,,196580,3297242.5,353774.2
1996-04,3064092.1,784596.9,638673.6,,,145923.3,,,2279495.3,549069.5,1042684,,78995.1,,,,,,,487872,,,,,199869.8,,,,202089,,45967.2,249146,3696080.7,2540338.5,,,537400.7,,201300,3336285.4,359795.3
1996-05,3066011.6,783179.3,637301.9,,,145877.4,,,2282832.4,551146.3,1044447.6,,79152.4,,,,,,,486799.5,,,,,200439,,,,200298.9,,47561.7,250124,3686685.6,2525736.3,,,541795,,201418.2,3325618.2,361067.4
1996-06,3072056.6,777921.4,632053.7,,,145867.7,,,2294135.2,548853.6,1050188.7,,79255.4,,,,,,,489924.3,,,,,205168.6,,,,198302.4,,47923.5,257183.9,3696120.3,2538873.1,,,543950.9,,198417.1,3332402,363718.3
1996-07,3057053.8,767381.1,623821.4,,,143559.7,,,2289672.6,545575.4,1048185.4,,79385.2,,,,,,,489261.8,,,,,206650.1,,,,197370.1,,64759.2,258137,3689515.9,2543596.3,,,538110.4,,197650.9,3326342.3,363173.6
1996-08,3069556.7,766102.5,622295.5,,,143807,,,2303454.2,545014.5,1058408.2,,80383.7,,,,,,,494818.4,,,,,205213.1,,,,194329.5,,49061.5,260849.9,3686010.1,2549876.5,,,530266.5,,198032.5,3322774.3,363235.8
1996-09,3098573.6,768368.8,621003,,,147365.8,,,2330204.8,553569.6,1065658,,81488.1,,,,,,,501912.1,,,,,209065.1,,,,203955.6,,54623,259536,3728898,2574174.4,,,550085.5,,201830.2,3362380.7,366517.3
1996-10,3131809.9,776459.2,619439.7,,,157019.5,,,2355350.7,559546.1,1074454.9,,82570.7,,,,,,,505937.1,,,,,215412.6,,,,209062.8,,54759.2,246695.1,3749850.4,2587858.2,,,558586.9,,208358.7,3380335.1,369515.3
1996-11,3147762.9,776825.2,619325.8,,,157499.4,,,2370937.8,562415.4,1083263,,83540.2,,,,,,,507761.2,,,,,217498.1,,,,217949.2,,55581.7,252415,3797903.1,2626599.8,,,565178.1,,210715.1,3425129.7,372773.4
1996-12,3164241.4,768807.4,615924.9,,,152882.5,,,2395434,564586.2,1095453.6,,84764.7,,,,,,,513736.6,,,,,221657.5,,,,228455.4,,54550.6,260086.5,3826134.3,2649821.3,,,571769.6,,211175.5,3451189.7,374944.6
1997-01,3176967.5,771397.8,615968.8,,,155429.1,,,2405569.7,567026.8,1100553.6,,85147,,,,,,,516980,,,,,221009.2,,,,220405.7,,53733.2,267722,3833834.7,2629798.7,,,587257.6,,208511.5,3457658.5,376176.2
1997-02,3177499.2,770758.9,613220.8,,,157538.1,,,2406740.3,574619.4,1101441.8,,85447.5,,,,,,,510478.3,,,,,220200.9,,,,211938.1,,52062.1,283207.5,3845479.5,2624722.2,,,580610.9,,222154.1,3463367.8,382111.8
1997-03,3201170.7,781122.5,624053.6,,,157068.8,,,2420048.3,582865.5,1110992.5,,86233.5,,,,,,,502371.7,,,,,223818.5,,,,206858.1,,51586.4,284864.3,3873049.4,2644305.5,,,592934.4,,209625.8,3485719.8,387329.6
1997-04,3246386.9,795552.9,636870.4,,,158682.4,,,2450834,593309.4,1126188.7,,88128.7,,,,,,,503218.8,,,,,228117.2,,,,217230.8,,53123.9,289085.5,3933706.2,2676073.3,,,618734.6,,208703,3544549.6,389156.6
1997-05,3261467.9,789641.9,633326.7,,,156315.1,,,2471826.1,595927.8,1138139.2,,89826.6,,,,,,,506558.7,,,,,231200.4,,,,214902.7,,57222.8,284190,3936845.9,2656111.5,,,630615.4,,207901.4,3543263,393582.9
1997-06,3286881.6,790785.6,633316.4,,,157469.2,,,2496096,597339.2,1152783.2,,91699.2,,,,,,,508549.3,,,,,237424.3,,,,215998.2,,53304.2,284088.6,3941080.8,2686979.8,,,608488.2,,201462,3544005.5,397075.4
1997-07,3303338.6,791159.9,632150.3,,,159009.5,,,2512178.8,597124.2,1162898.4,,93098.2,,,,,,,508712.8,,,,,243443.4,,,,215736.4,,47461.5,286999.3,3955998.4,2696258.9,,,598659.2,,210119.2,3555679.4,400319
1997-08,3320378.2,789838.1,627623.7,,,162214.4,,,2530540.1,599531.7,1171560.7,,94504.6,,,,,,,511079.3,,,,,248368.4,,,,223203.4,,47272.9,291207.1,3990223.2,2722577,,,605250.5,,209352.8,3585643.2,404580
1997-09,3354488.1,800996,635952.2,,,165043.8,,,2553492.1,608467.7,1183670,,96288,,,,,,,508701.6,,,,,252652.8,,,,227298.6,,45864.5,288963.8,4034819.9,2748189,,,628733.2,,203674.4,3625848.4,408971.4
1997-10,3375114.8,815177.8,645905.2,,,169272.6,,,2559937,614365.1,1190122.5,,96702.6,,,,,,,501900.4,,,,,253549,,,,237899.8,,46078.2,294750.7,4080699.5,2765991.8,,,642577.7,,212299,3666513.8,414185.7
1997-11,3407506.1,830620.8,661844,,,168776.8,,,2576885.3,619598.2,1197056.1,,97513,,,,,,,502517.4,,,,,257713.5,,,,254542,,45019.3,300534.3,4147888.3,2817425.8,,,657676.5,,213523,3733237.1,414651.2
1997-12,3434373.5,837746.3,667144.2,,,170602,,,2596627.3,625355.5,1200075,,98098.4,,,,,,,506023.2,,,,,265173.6,,,,255046.6,,45918.7,299857.3,4175850.2,2836287.5,,,669811.1,,213807.2,3762417,413433.2
1998-01,3452861.2,851599.9,676605.9,,,174994,,,2601261.3,632305.7,1200733.2,,98193.8,,,,,,,503412.2,,,,,264810.2,,,,250611.6,,44177.1,311633.2,4197766,2817533.5,,,681420,,231668,3780834.4,416931.5
1998-02,3472773.1,859230.8,681288.5,,,177942.3,,,2613542.3,643065.2,1209769.9,,97919.9,,,,,,,495080.8,,,,,265626.4,,,,244359.8,,50684.8,312434.4,4211363.5,2827055.6,,,678231.5,,234671,3788885.5,422478
