Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1998-06,4032904.1,1022099.7,762803,,,259296.8,,,3010804.4,892113.8,1258201.2,,98564.8,,,,,,,490929.4,,,,,369559.9,,,,257781.7,,57797.4,411399.8,4970304.9,3187381.9,674389.6,,871014.1,,308036.4,4534367.4,435937.5
1998-07,4036121.2,1022065.3,762117.9,,,259947.4,,,3014055.9,893047.5,1265116.9,,98711.8,,,,,,,484986.3,,,,,370905.1,,,,252828.3,,59697.4,410947.4,4965391.9,3168202.4,662889.4,,851330.5,,327108.1,4522906.4,442485.5
1998-08,4083397.1,1042856.6,771329.8,,,271526.8,,,3040540.5,895441.5,1274395,,99043.7,,,,,,,488411.9,,,,,382292.1,,,,252168.6,,58496.8,421332.3,5017868,3192429.8,672168.1,,839658.3,,343367,4572356.6,445511.4
1998-09,4119109.2,1047271.2,766794.1,,,280477.1,,,3071838,908911.8,1277243,,99121.5,,,,,,,492524,,,,,393159.2,,,,261157.5,,58941.3,440770.8,5104431,3224709,684555.5,,875071.8,,360186.6,4652659.1,451771.9
1998-10,4179034.5,1073729,777407.8,,,296321.2,,,3105305.5,931081,1285307.4,,98594.6,,,,,,,494116.1,,,,,394801,,,,257204,,52012.3,463419.2,5210420.7,3252514.2,701967.6,,918394.4,,379936.9,4756586.9,453833.8
1998-11,4247210.1,1103497.5,796446.7,,,307050.8,,,3143712.6,941999.1,1306824.3,,98124.5,,,,,,,495817.4,,,,,399071.8,,,,267659.5,,52070.5,450410.2,5281674.5,3313101.1,716376.6,,952086,,369864.1,4828709.6,452964.9
1998-12,4262364.9,1103306.5,796079.2,,,307227.3,,,3159058.5,940170.8,1317306.2,,97550.5,,,,,,,502326.5,,,,,399255,,,,278313.4,,55898.7,450532.7,5309427.2,3334896.7,708999.9,,957705,,372045.3,4855509.3,453917.9
1999-01,4256989.8,1099284.5,797236.7,,,302047.8,,,3157705.3,936669.1,1320772.7,,97031.1,,,,,,,504296,,,,,395967.5,,,,279889,,54594.1,451895.8,5299218.7,3324372,712347.8,,962939.3,,367995.1,4838931.7,460287
1999-02,4243339.9,1095278.1,800049.9,,,295228.3,,,3148061.8,940117.6,1318978.5,,96212.9,,,,,,,497624.1,,,,,391341.6,,,,263573.4,,57899.9,453775.8,5264635.8,3312079.3,721730.2,,953795.5,,350137.1,4798310.1,466325.7
1999-03,4254515.7,1099179.5,809280.8,,,289898.7,,,3155336.3,946950.1,1321117.9,,95916.5,,,,,,,493014,,,,,394254.3,,,,257669.3,,57924.3,428489.7,5223931.8,3321494.5,716860.5,,950321,,317627,4754467.6,469464.2
1999-04,4275301,1103366.9,812745.9,,,290621,,,3171934.1,952927.2,1326963.7,,97142.2,,,,,,,494966.7,,,,,397076.5,,,,263853.8,,61451.9,425325.8,5244800.7,3349711.3,719434.6,,955545.8,,316319.9,4775084.7,469716
1999-05,4283424.7,1103281.8,809415.1,,,293866.7,,,3180142.8,947292.1,1337457.6,,98321.3,,,,,,,492574.4,,,,,402818.7,,,,264788.5,,65251.8,427272.2,5257023.2,3325168.5,717800,,979431.3,,308971.5,4787284.7,469738.5
1999-06,4307962.2,1108866.4,812919.5,,,295946.9,,,3199095.9,950800.6,1343543.3,,97538.1,,,,,,,492027.7,,,,,412724.3,,,,265448.2,,66407.2,437819.1,5296312.1,3336548.1,711703.1,,997131,,318809.9,4830688.4,465623.7
1999-07,4309609.6,1108710.9,808597.2,,,300113.7,,,3200898.7,953276.6,1353362.4,,95408,,,,,,,490586.7,,,,,403673,,,,259112.3,,60503,434608,5270999.9,3335658.7,714448.6,,983489.7,,315936.1,4805507.3,465492.7
1999-08,4337557.9,1118377.1,810693.3,,,307683.7,,,3219180.9,960261.3,1371834.9,,98781,,,,,,,489622.4,,,,,397462.3,,,,250605.4,,59330.9,438733.8,5283018.6,3330022.3,714697.5,,971217.5,,333408,4812553.9,470464.7
1999-09,4377798.3,1122330.1,809789.8,,,312540.3,,,3255468.1,971305.9,1390779.1,,99273.8,,,,,,,494270.3,,,,,399112.7,,,,266783.9,,57553.3,452436,5349537.4,3353985.3,730188.6,,1004079.6,,346671.5,4879008.5,470529
1999-10,4417554.9,1135380.3,813455.1,,,321925.3,,,3282174.6,977675,1413093.6,,99662.1,,,,,,,492494.4,,,,,398911.5,,,,277943.7,,68583.9,444481.7,5402392.9,3387378.1,761422.8,,1012077.2,,370138.5,4940564.5,461828.4
1999-11,4470346.4,1140056.3,808211.1,,,331845.2,,,3330290.1,999736.7,1429894.7,,100299.8,,,,,,,495584,,,,,405074.6,,,,290407.8,,80006.6,455616.9,5510426.6,3455468.5,803769.4,,1031052.8,,379368.4,5042878.4,467548.2
1999-12,4529455.8,1152688.2,812845,,,339843.1,,,3376767.6,1002015.1,1467208.3,,101675.5,,,,,,,511062.5,,,,,396481.8,,,,312974.9,,84198.5,468464.5,5627340.5,3515428.5,840791.1,,1092943.2,,389797.6,5156621.4,470719.1
2000-01,4549714.3,1148990.4,815528.1,,,333462.3,,,3400723.9,1002445.4,1485132.8,,104695.6,,,,,,,517003.7,,,,,396142,,,,305743.2,,81823.5,476982.7,5627864,3496735.1,846596,,1117656.1,,386789.4,5154628.2,473235.8
2000-02,4567995.9,1143829.6,818985.1,,,324844.5,,,3424166.3,1021322.3,1490767.8,,105820.7,,,,,,,514576.6,,,,,397499.6,,,,290528.7,,78708.4,494684.7,5652402,3501274.4,850595.6,,1100234.1,,406274.6,5170782.9,481619
2000-03,4605290.5,1150786.5,823442.5,,,327344,,,3454504,1029210.4,1512269.9,,107584.2,,,,,,,514101.4,,,,,398922.4,,,,275096.1,,78428.2,503271.1,5684842.3,3521630.1,851520.4,,1107931.9,,403314.1,5196316.3,488526
2000-04,4654702.1,1162087.1,825826.8,,,336260.3,,,3492615,1041378.9,1534343.5,,111169.9,,,,,,,518189,,,,,398703.6,,,,291244.2,,77189.3,506210.1,5759286.6,3583367.4,865399.5,,1136711.7,,403679,5274725.5,484561.1
2000-05,4704969.5,1164596.6,824306,,,340290.6,,,3540372.9,1058218,1560842.9,,113364.2,,,,,,,521514.1,,,,,399797.8,,,,286109.9,,75231.6,529091.1,5822029.1,3561320.9,869551.7,,1157010.5,,435901.1,5335959.3,486069.8
2000-06,4735430.2,1166425.5,820989,,,345436.4,,,3569004.7,1063639.4,1579714.8,,114397.2,,,,,,,525727.7,,,,,399922.8,,,,282437.8,,76602.2,521804.9,5845688,3586353.6,878695.3,,1148801.9,,421986.3,5349227.4,496460.6
2000-07,4756861.9,1170891.9,815523.8,,,355368.2,,,3585969.9,1062915.2,1599215.7,,118506.1,,,,,,,525740,209366.1,316373.9,,,398099,,,,278940.4,,84120.5,516254.1,5863683.5,3608608.9,889482.1,,1147635.6,,415265.5,5362213.4,501470.1
2000-08,4789026.4,1173525.8,807555,,,365970.8,,,3615500.5,1062872.8,1615336.2,,120681.2,,,,,,,535701.8,216347.8,319354,,,401589.7,,,,274321.5,,88840.7,520327.2,5894571.7,3625446.4,901162.3,,1131472.3,,432620.3,5389613.2,504958.5
2000-09,4820948.1,1176859.9,802889,,,373970.9,,,3644088.2,1068577.4,1627332.4,,122639.3,,,,,,,543699.2,221796.5,321902.7,,,404479.1,,,,277100.6,,91459.8,538535.5,5962039.3,3648250.1,899573.8,,1151243.5,,451362.9,5450474.1,511565.3
2000-10,4817405,1163528,791866.1,,,371661.9,,,3653877,1076250.5,1628126.5,,124275.7,,,,,,,543042.2,219944.4,323097.8,,,406457.8,,,,283604.4,,95087.2,548620.5,5996800,3665117.9,898957.6,,1145357,,453208.7,5478621.5,518178.5
2000-11,4850896.9,1169410.4,787491.1,,,381919.3,,,3681486.5,1079504.7,1641858.9,,126616,,,,,,,549499.8,223277.5,326222.3,,,410623.2,,,,280704.4,,96603.8,540376.8,6031377.2,3689361,907689.5,,1148572.6,,454451.2,5511039.6,520337.6
2000-12,4892372.9,1182692.8,789847.2,,,392845.5,,,3709680.1,1085833.4,1646297.1,,128595.6,,,,,,,562106.1,234495.3,327610.9,,,415443.5,,,,305910.9,,96046.4,555485.8,6135990.5,3763563.2,927368.5,,1185765,,450699.2,5613338.2,522652.3
2001-01,4910796.5,1192057.5,790023,,,402034.5,,,3718739,1092625.7,1645965,,128067.5,,,,,,,567038.3,236693.9,330344.4,,,413110,,,,308870.8,,95054.8,577489.6,6186717.9,3771675,939010.1,,1218928.9,,475455.6,5659827.6,526890.3
2001-02,4910988.2,1185948.2,781114.2,,,404834,,,3725040,1099425.2,1653457.2,,129573.2,,,,,,,562426.5,230975,331451.5,,,409731,,,,279111,,93477.2,573874,6143277.8,3771493.5,933587.2,,1195131.8,,480652.5,5609135.5,534142.2
2001-03,4902339.6,1176575.1,768837.8,,,407737.3,,,3725764.5,1095323.8,1662229.5,,130998.3,,,,,,,556376.4,226313.7,330062.7,,,411834.9,,,,268241.7,,92619.8,601062.4,6168541.6,3805749.8,932417.9,,1180070,,492634.7,5628488.1,540053.5
2001-04,4929331.2,1187233.2,775667.2,,,411566,,,3742098,1095575.5,1674218.2,,132796.1,,,,,,,558630.9,229257.1,329373.8,,,413673.3,,,,276193.4,,93160,607882.8,6226634.8,3871523.4,944417.8,,1217565.2,,487129.7,5681599.6,545035.2
2001-05,4952316.6,1193381.3,776359.3,,,417022,,,3758935.3,1090944.7,1690867.7,,135049.1,,,,,,,562509.2,232806.7,329702.5,,,414613.8,,,,271610.7,,87929.7,598533.1,6202192.6,3856488.1,953038.1,,1188395.2,,491152.9,5654044.9,548147.7
2001-06,4942656.6,1199022.4,773314.3,,,425708.2,,,3743634.1,1073120.9,1693310.4,,135932.1,,,,,,,560860.2,231336,329524.2,,,416342.6,,,,266912.9,,83136.4,598714.8,6183172.7,3874879.9,952659.3,,1156635.5,,487278.9,5630262.4,552910.4
2001-07,4930728.4,1203269.2,774473.7,,,428795.5,,,3727459.1,1058878.8,1700907.8,,138003.2,,,,,,,558845.4,229862.7,328982.7,,,408827.2,,,,278684.8,,84209.8,594514.6,6183640.6,3884285.5,939057.4,,1153530.3,,471591,5620638.5,563002.1
2001-08,4937362.5,1221590.6,788504.6,,,433086,,,3715771.9,1048395.4,1705210,,140904.1,,,,,,,562968,232202.3,330765.7,,,399198.5,,,,271212.4,,88367.3,612962.5,6216729.3,3883767.8,928039.2,,1144440.2,,497968.2,5636868.5,579860.7
2001-09,5023329.2,1234532.6,802349,,,432183.5,,,3788796.6,1054949.1,1717782.6,,144680.5,,,,,,,566753.5,232196,334557.6,,,449311.4,,,,323775.4,,95370.5,666516.6,6469132.1,4021204.3,934845.9,,1211849.7,,537505.3,5883539.8,585592.3
2001-10,4998665.2,1253346.9,817603.5,,,435743.4,,,3745318.4,1041839.2,1721981.8,,148343,,,,,,,565176.5,232730.8,332445.7,,,416320.8,,,,304109.4,,100463.5,688559.1,6390829.9,3975109.1,946156.5,,1184779.7,,523747.4,5794236,596593.9
2001-11,5049497.9,1282023.8,839345.6,,,442678.2,,,3767474.1,1032683,1747983.7,,151342.1,,,,,,,572990.6,240090.1,332900.4,,,413816.8,,,,305517.7,,99815.3,685985.5,6446540.8,4043359.5,960940.3,,1177612,,520416.9,5847681.6,598859.2
2001-12,5088682.2,1307174.7,857328.4,,,449846.4,,,3781507.5,1021785.5,1765425.4,,154528.6,,,,,,,580953.8,248525.7,332428.1,,,413342.8,,,,315413.9,,96002.6,655915.2,6455634.2,4116760.7,973445.5,,1180835.9,,467530.5,5862942.2,592692
2002-01,5052842.1,1298704.9,842799.5,,,455905.5,,,3754137.2,1010852.6,1759598.3,,156680.4,,,,,,,583542,247351.5,336190.5,,,400144.3,,,,308240.2,,95841.3,659548.5,6409889.2,4103067,989002.2,,1178637.1,,462097.3,5816977.4,592911.7
2002-02,5062160,1304209.4,838283.4,,,465926.1,,,3757950.6,1021030.8,1764354.7,,160371.9,,,,,,,581127.1,242046.2,339081,,,391438,,,,295218.5,,91720.4,650043.5,6379029.9,4117942.4,999182.2,,1168961.4,,447591.5,5792304.1,586725.8
2002-03,5059336.1,1317375.5,852493.8,,,464881.7,,,3741960.6,1014820.4,1764428.6,,164581.8,,,,,,,574732.4,238396,336336.5,,,387979.2,,,,285267.8,,90364,616334.5,6329075.9,4142124.3,1003713.2,,1134632.9,,423707.8,5747969.3,581106.6
2002-04,5075214.8,1329763.1,868915.1,,,460847.9,,,3745451.7,1006212,1772826.6,,171342.5,,,,,,,577763.5,242751.3,335012.2,,,388649.6,,,,294566.8,,94828.5,621950.3,6375480.6,4175234.9,1022434.1,,1148577.3,,440769.9,5795529.1,579951.5
2002-05,5085814,1338385.2,877987.2,,,460398,,,3747428.8,997329.5,1785893.4,,177480.8,,,,,,,576983,242055.5,334927.6,,,387222.9,,,,294539.3,,103582.5,621487.4,6380739,4158486.3,1029143.6,,1164452.7,,462179.5,5793060.7,587678.3
2002-06,5109116,1346227.9,892715.2,,,453512.7,,,3762888.1,985038.4,1810456.3,,183569.5,,,,,,,575241.6,241324.4,333917.2,,,392151.8,,,,297019,,108760,622097.6,6410868.1,4173561.6,1020383.4,,1152587.3,,495055.2,5813472,597396.1
2002-07,5122285.7,1351020.6,903090.9,,,447929.7,,,3771265.2,972492.5,1835954.3,,190207.6,,,,,,,572871.5,238109.6,334761.9,,,389946.8,,,,299345.2,,108561.4,640576.1,6441545.4,4201523.9,1021061.9,,1139729.1,,531231.1,5844445.7,597099.7
2002-08,5189919.5,1380976.8,931955.6,,,449021.2,,,3808942.7,966892,1868537.7,,195157.4,,,,,,,586571.6,248229.3,338342.3,,,386941.4,,,,303802.2,,110234.3,667986.6,6561435.2,4231698.1,1021488.5,,1194634.1,,558958.3,5957191.8,604243.4
2002-09,5253072.4,1394725.9,952907.6,,,441818.3,,,3858346.5,962729.9,1906889.3,,199696,,,,,,,598073.4,254706.4,343366.9,,,390654,,,,310644.6,,115733.9,673634.7,6661822.7,4263718,1019517,,1240546.2,,570289.2,6050535.1,611287.5
2002-10,5327229.7,1416929.5,968239,,,448690.5,,,3910300.2,959780.6,1954239.1,,205400.9,,,,,,,604867.7,254727.8,350139.9,,,391412.7,,,,315747.8,,122711.2,670767.3,6755262.9,4315162,1013305.2,,1261108.6,,573048.8,6137858.4,617404.5
2002-11,5414191.5,1460597.5,1004905.3,,,455692.3,,,3953593.9,959144.8,1991706.2,,208773,,,,,,,606350.9,252982.9,353368.1,,,396392,,,,317861.6,,122013.3,694015.9,6882512.3,4372808,1010875.2,,1297726.5,,573660.7,6257334.4,625177.9
2002-12,5472344.7,1486298.1,1022687.2,,,463610.9,,,3986046.6,957430.4,2017237.4,,213188.9,,,,,,,617318.2,261898.4,355419.8,,,394060.7,,,,329178.5,,124274.8,715757.3,6991431.8,4385262,990835,,1326599.9,,580567.2,6356162.4,635269.5
2003-01,5473958.6,1484945.1,1025222.5,,,459722.6,,,3989013.5,949390.8,2037607.1,,216924.2,,,,,,,620112.5,257499,362613.4,,,381903.2,,,,316242.5,,98426.9,712468.9,6930189.4,4382631.7,1007537.3,,1271541.3,,595920.1,6303970.5,626218.9
2003-02,5516712.3,1516051.4,1054625.1,,,461426.2,,,4000660.9,944944.4,2063553.1,,222249.2,,,,,,,614437.7,248412.6,366025.1,,,377725.7,,,,307250.6,,99227.8,738117.1,6995744.1,4407955.4,1022831.8,,1293897.6,,618615.9,6357574.2,638169.9
2003-03,5530700.2,1529287.5,1061166,,,468121.5,,,4001412.6,939725.2,2073383.5,,227011.1,,,,,,,603119.8,241609,361510.7,,,385184.2,,,,306886.2,,104497.9,726926.5,7024115.5,4443154.2,1020300.6,,1316364.7,,586903.8,6377104.9,647010.6
2003-04,5585634.3,1551079.4,1088554.9,,,462524.5,,,4034554.9,940263,2094617.6,,232578.1,,,,,,,600209.8,236925.9,363283.9,,,399464.6,,,,312119.5,,98888.4,716785.5,7070441.4,4483089.4,1005627.6,,1332422.7,,564272.9,6412966,657475.4
2003-05,5653131,1581553.9,1122706.9,,,458846.9,,,4071577.1,929324.2,2125470.9,,237194.2,,,,,,,609437.8,245496.1,363941.6,,,407344.3,,,,307765.8,,91094.9,760032.7,7183680.8,4488922.8,1014793.2,,1365332.7,,624927.7,6508697.5,674983.3
2003-06,5692150.3,1604762.9,1139762.8,,,465000.1,,,4087387.4,918449.3,2143929.6,,243255.6,,,,,,,609475.1,243328.3,366146.8,,,415533.4,,,,317112.2,,86880.9,773742.8,7267000.6,4543743.2,1008348.8,,1395458.6,,622649.5,6589186.6,677814
2003-07,5718819,1596059.7,1098150.1,,,497909.6,,,4122759.3,918026.6,2177919.2,,248110.2,,,,,,,612043.7,244119,367924.7,,,414769.8,,,,320918.5,,85177,763060.3,7276077.8,4572815.2,1001745,,1401046,,594696.1,6597949.8,678128
2003-08,5730981.4,1572052.8,1065044.3,,,507008.5,,,4158928.5,905597.4,2224349.2,,253113.1,,,,,,,614454.9,244132.3,370322.6,,,414527,,,,321302.2,,89722.2,768933.2,7286430.1,4605752.5,999284.1,,1390025.1,,582559.3,6606680.3,679749.8
2003-09,5729810.8,1562103.7,1058419.5,,,503684.2,,,4167707.1,897132.7,2242395.4,,259216.5,,,,,,,617608.3,243284.2,374324.1,,,410570.8,,,,318773.4,,77577.9,785148.7,7279053.2,4596544.3,997042.4,,1361518.9,,600846.5,6596806,682247.2
2003-10,5690025.5,1565308.9,1073611.3,,,491697.6,,,4124716.5,884288.1,2222840.6,,265663.6,,,,,,,616198.1,240570.4,375627.6,,,401389.7,,,,310044.5,,92456.6,774337.9,7253363.4,4559842.9,980747.5,,1341967.2,,606894.6,6568224.1,685139.3
2003-11,5745568.6,1606837.7,1101567.9,,,505269.8,,,4138730.9,880592.9,2215161.1,,272571.8,,,,,,,646827.1,272069.2,374757.9,,,396149.8,,,,322275,,89816.3,771734.1,7317647.6,4615322.3,989165.2,,1340278,,589522.1,6621837.5,695810
2003-12,5797832.8,1612726.2,1103223.3,,,509502.9,,,4185106.6,883444,2214021.8,,279372.3,,,,,,,670950.4,288588.1,382362.3,,,416690.4,,,,319540.5,,92273.1,781182.3,7359885.1,4657857.5,999511.8,,1369821.2,,569096.5,6657523.1,702362
2004-01,5818112.5,1605426.6,1098933,,,506493.6,,,4212685.9,875891.9,2227260.3,,288776.8,,,,,,,682812.6,290435.2,392377.5,,,426721.1,,,,324660.3,,102964.1,787631.9,7412272.9,4661105.7,1027541.6,,1423380.9,,582846.9,6705125.8,707147.2
2004-02,5908629.8,1678884,1162419.9,,,516464.1,,,4229745.8,876826.4,2246546.7,,296672.6,,,,,,,677552.6,283018.7,394533.9,,,428820.1,,,,314489.4,,115095.2,776754.8,7515904.2,4700568.8,1035732.9,,1485435.5,,600734,6803310.6,712593.6
2004-03,5972275.1,1722363.3,1198202.6,,,524160.6,,,4249911.8,870790,2276424.5,,304693.6,,,,,,,669215.6,276873.5,392342.1,,,433481.7,,,,308608.5,,94531,782946.8,7536341.4,4777056.4,1052321.4,,1449550.8,,584899.8,6814407.3,721934.1
2004-04,6032746.3,1723813,1199623.4,,,524189.6,,,4308933.3,868580.7,2329559.3,,315649.2,,,,,,,669996.8,277687.8,392308.9,,,440796.5,,,,323522.5,,123669.4,787621.5,7638909.3,4855234.8,1073453.6,,1485602.9,,548351.7,6885559.1,753350.2
2004-05,6072275.7,1706536.1,1192051.4,,,514484.7,,,4365739.6,866974.9,2377534.8,,326873.1,,,,,,,673339.2,281871,391468.2,,,447890.7,,,,326869.7,,119139.9,795464.9,7654546,4903723.4,1105145.5,,1471771,,538186.4,6905884.8,748661.2
2004-06,6108604.9,1708534.5,1189788.1,,,518746.4,,,4400070.3,869940,2404044.7,1402512,336404.1,1066107.9,1001532.7,,,,,676170.7,285388.2,390782.5,,,449915,,,,327443,,119313.5,804158.7,7733587.8,4946355,1129498.8,,1522158,26779.4,516244.3,7011536.7,722051.1
2004-07,6125863.2,1698164.4,1178781,,,519383.4,,,4427698.9,874829.7,2415792.9,1404118.3,345791.7,1058326.6,1011674.6,,,,,673972.5,285974.1,387998.4,,,463103.7,,,,326277.4,,126985.4,829811.2,7817547.5,4976029.2,1160858.4,,1527219.3,32792.7,538271.3,7074312.5,743235
2004-08,6166524.4,1704376.1,1177699.3,,,526676.8,,,4462148.3,879664.7,2441579,1417680.8,357499.6,1060181.2,1023898.2,,,,,679287.5,289218.1,390069.4,,,461617.1,,,,313146.7,,124923.8,845700.5,7852288.7,4994510.6,1159851.1,,1509227.7,24792.9,562924.6,7091455.8,760832.9
2004-09,6230355.3,1715775,1170951.3,,,544823.6,,,4514580.3,884877.8,2474295.9,1435155.4,369650.1,1065505.3,1039140.5,,,,,685841.8,293472.7,392369.1,,,469564.8,,,,324727.4,,122443.7,860120.1,7964359.8,5031858.5,1160424.6,,1545713.6,35502.2,572429.9,7185504.2,778855.6
2004-10,6248429,1705504.7,1144887.7,,,560617,,,4542924.3,887559.1,2506040.8,1451145.6,382569.3,1068576.3,1054895.2,,,,,682887.6,289753.9,393133.6,,,466436.7,,,,319230.7,,129477.6,859940.6,7967380.9,5052403.4,1159614.4,,1527436.6,29339.9,555123.8,7164303.8,803077.1
2004-11,6319808.1,1726925.8,1156691.2,,,570234.6,,,4592882.3,896883.5,2539199.2,1469030.3,391337.4,1077692.9,1070168.8,,,,,680521.4,288274,392247.4,,,476278.3,,,,324271.4,,107500.9,867257.8,8049158.7,5133458.7,1175874,,1512110,13658.1,579265.3,7238492.2,810666.5
2004-12,6376887.6,1731400,1157719,,,573681,,,4645487.6,906877,2558169.3,1476355.3,396182.1,1080173.2,1081813.9,,,,,696890.2,304876.3,392013.9,,,483551.2,,,,327199.6,,84525,878523.4,8077483.5,5182988.9,1197443.1,,1479385.5,20992.2,579209.2,7262575.8,814907.7
2005-01,6489201.3,1796304.9,1180665.1,,,615639.8,,,4692896.4,921261.7,2577677.8,1481031.8,402715,1078316.8,1096645.9,,,,,704818.8,311476,393342.8,,,489138.1,,,,328285.5,,69310.1,861537.7,8102719,5192164.1,1235159.5,,1464242.5,48278.6,572685.8,7277371.1,825347.9
2005-02,6558123.8,1843087.4,1217018.9,,,626068.5,,,4715036.4,933635.6,2599093.1,1491641.3,407621.9,1084019.4,1107451.8,,,,,696684.3,300546.8,396137.5,,,485623.3,,,,311305.4,,74456.6,857918,8171991.5,5208558.9,1237094,,1497118.9,42286.8,591730.8,7339695.2,832296.3
2005-03,6620362.4,1859401.7,1218728.5,,,640673.2,,,4760960.6,946658.1,2636057.5,1517279.1,413095,1104184.1,1118778.4,,,,,692221.2,296718.8,395502.4,,,486023.9,,,,319299.7,,76876.8,875444.6,8256961.2,5257123.8,1246286.9,,1517829.1,40874,597841.3,7413668.1,843293
2005-04,6656920.1,1848893.8,1200818.1,,,648075.7,,,4808026.2,962110.3,2666712.8,1534384.4,419115,1115269.4,1132328.4,,,,,691651.7,297595.6,394056.1,,,487551.4,,,,312541.9,,75207.6,872675.4,8301157.1,5322612.3,1292082.2,,1533016.3,-1341.3,598484,7452771.2,848385.9
2005-05,6724276.4,1881697.5,1212610,,,669087.5,,,4842578.9,972080,2690572.3,1541499,426240,1115259,1149073.2,,,,,688506.4,295899.2,392607.1,,,491420.3,,,,320395.8,,77347.6,875491,8372721.2,5317409,1302373,,1557142.7,36880.6,604954.1,7516386.5,856334.7
2005-06,6753305.1,1857482.4,1179852.8,,,677629.6,,,4895822.8,975488.7,2729765.4,1564436.9,431556.2,1132880.7,1165328.5,,,,,689656.5,299529.2,390127.3,,,500912.1,,,,323494.5,,75110.5,888930.2,8421670.1,5379576.2,1329252.9,,1546420.7,19607,611363,7556966.9,864703.2
2005-07,6830729.2,1861323.5,1179013.9,,,682309.7,,,4969405.7,985317.5,2784901.3,1601366.8,437518.2,1163848.6,1183534.5,,,,,691744.4,300437.1,391307.3,,,507442.5,,,,322279.6,,76496.6,870375,8445227.9,5381715.1,1317757.2,,1532151.8,76547.2,587160.8,7577575,867653
2005-08,6901818.4,1863931.7,1172792.5,,,691139.2,,,5037886.7,992264.7,2829220,1630793.2,441472,1189321.2,1198426.8,,,,,702069.2,300809.9,401259.3,,,514332.9,,,,315283.8,,74378.2,883135.1,8548874.1,5451773.2,1362197.2,,1571578.5,54917.7,597086.1,7675355.5,873518.6
2005-09,6945603.4,1857563.4,1160990.7,,,696572.7,,,5088040,999839.7,2853139.3,1634782.7,443531.6,1191251.1,1218356.6,,,,,710678.8,303456,407222.8,,,524382.2,,,,328077.4,,71841.3,910209.6,8640432.8,5494281.6,1387455.4,,1588450.5,64336.5,617061.4,7764130,876302.8
2005-10,6962816.3,1845209.3,1154971.3,,,690238,,,5117607,1013980.6,2879671.2,1640789.7,443429.9,1197359.7,1238881.5,,,,,700807.8,294672.2,406135.6,,,523147.5,,,,322396.7,,71292.4,918273.8,8665807.3,5515363.4,1390881.5,,1573879,89337,614070.7,7792650,873157.3
2005-11,7011379.7,1841620.2,1152973.5,,,688646.7,,,5169759.5,1022696,2906206.9,1652507.3,443992.1,1208515.2,1253699.7,,,,,703675.1,300745.7,402929.4,,,537181.4,,,,320182.1,,73975.3,925108.5,8731061,5559453.7,1395488.6,,1593162.1,75421.2,623159.7,7851196.7,879864.3
2005-12,7072175.7,1839789.3,1144303.3,,,695486,,,5232386.5,1037255.9,2929660.1,1657252.3,444539.8,1212712.5,1272407.9,,,,,707859.5,311521.5,396338,,,557610.9,,,,335682.4,,75866.4,912225.7,8813858.2,5625243.4,1422087.3,,1635163.2,69038.8,600023.2,7929468.5,884389.6
2006-01,7115949.7,1853021.1,1147263.8,,,705757.3,,,5262928.6,1049013.8,2945059.4,1655064,444294.9,1210769.1,1289995.4,,,,,712966.7,309602.6,403364.1,,,555888.7,,,,330378,,76987.3,926851.2,8851803.3,5641136.5,1449078.4,,1665189.2,63841.6,589351.4,7959518.8,892284.5
2006-02,7170895.6,1883214.8,1177450.8,,,705764,,,5287680.9,1060133.1,2966309.1,1661171.4,446092.1,1215079.3,1305137.7,,,,,705636.5,297516.3,408120.2,,,555602.1,,,,314683.4,,78694.2,953370.7,8915792.8,5662563.9,1467153.4,,1693533.5,48839.4,608343.5,8013280.3,902512.5
2006-03,7213493.3,1891490.2,1180724,,,710766.3,,,5322003.1,1069164.3,2984680.7,1666448.6,445742.7,1220706,1318232.1,,,,,706057.3,289028.3,417029,,,562100.7,,,,307178.4,,81391.7,947962.8,8967539.7,5721150.1,1506386.2,,1696936.8,27297.6,603510.2,8048894.8,918644.9
