Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1992-05,1935897.5,456912.1,355215,,,101697.2,,,1478985.3,367235.1,640072.5,,65786.5,,,,,,,342558.3,,,,,129119.5,,,50043.8,172112.3,,32581.9,162276.6,2402321.6,1826542,194121.7,1632420.4,309598.1,,40672.3,2157056.6,245265
1992-06,1935010.6,461290.3,360011.8,,,101278.5,,,1473720.3,364598.9,638139.7,,66012.4,,,,,,,342253.2,,,,,128728.4,,,50188,175906.6,,28903.6,162977.3,2404393.8,1827164.3,190681,1636483.4,310890.5,,47366.6,2161014.2,243379.6
1992-07,1936048.2,467414.7,366530.2,,,100884.5,,,1468633.5,362273.9,637071.3,,66296.3,,,,,,,340981.8,,,,,128306.5,,,50409.2,173826.5,,25996.4,163385.4,2391295.5,1819365.4,184799.7,1634565.7,301684.1,,46230.8,2144595.1,246700.4
1992-08,1941017.8,475048.5,374125.7,,,100922.8,,,1465969.3,361117.1,638342.6,,66533.1,,,,,,,339153.9,,,,,127355.7,,,50450.1,171624.9,,25593.4,165169.4,2395183.1,1817781.7,180363.7,1637418,311521.6,,46705.5,2150509.3,244673.8
1992-09,1945847.9,476350,375596.8,,,100753.2,,,1469497.9,360256.3,640463.5,,66636.7,,,,,,,339497.8,,,,,129280.3,,,50076.9,173884.2,,24275.4,166518,2401830.4,1822818.3,176514.2,1646304.1,311260.9,,43780.8,2149887.4,251943
1992-10,1948544.1,480568.4,379452.7,,,101115.8,,,1467975.7,359209.9,642704.6,,67054,,,,,,,337580.4,,,,,128480.8,,,50068.6,173016.2,,25493.4,166143.5,2405080.9,1828920.5,172138.1,1656782.4,309274.3,,43633.3,2153405,251676
1992-11,1953335.5,484500.9,384076.4,,,100424.5,,,1468834.6,359457.9,644010.3,,67256.8,,,,,,,337817.5,,,,,127548.8,,,49977.7,175088.7,,27579.1,166181.5,2413238.8,1830011,167397.2,1662613.9,313563.6,,48186.6,2159506.2,253732.6
1992-12,1959441.9,487908.2,388342.7,,,99565.5,,,1471533.7,358844,645150.2,,67396.2,,,,,,,338726.5,,,,,128813.1,,,49710.9,177150.9,,23747.5,164075.2,2413915.8,1829422.4,163203.3,1666219.1,317415.7,,40548.1,2146934.6,266981.2
1993-01,1955870.3,485267.5,387920,,,97347.5,,,1470602.9,358759.1,643077.3,,67366,,,,,,,341605.6,,,,,127160.8,,,49462.6,174030.5,,21424.2,164605.9,2401103.8,1822231.7,160416,1661815.8,314315.9,,47433.7,2141982.5,259121.3
1993-02,1962954.7,492043.9,394034.9,,,98009,,,1470910.8,357814.7,643456.7,,67566.3,,,,,,,342859.8,,,,,126779.7,,,49411.1,172465.2,,20718.7,164546.1,2406488.5,1824591.1,158882.3,1665708.7,314600.6,,45665.5,2148902.6,257585.9
1993-03,1972689.8,499295.6,400002.9,,,99292.7,,,1473394.2,356704,646270.1,,68299.8,,,,,,,343224.6,,,,,127195.6,,,49302.1,171787.5,,21665.8,167505,2419737.4,1826773.5,156799.9,1669973.6,315948.7,,42587.5,2156211.5,263525.9
1993-04,1978294.2,505349.4,405450.9,,,99898.5,,,1472944.8,353447.3,648257.2,,68538.2,,,,,,,343819.2,,,,,127421.1,,,49198.6,174999.3,,20752.8,166922.6,2428026.2,1829009.5,155499.6,1673509.9,319573.4,,45491,2166809.7,261216.4
1993-05,1991384.7,507422.8,407308.7,,,100114.1,,,1483962,354868.9,652515.1,,68589.5,,,,,,,347159.3,,,,,129418.6,,,49142.1,179386.2,,21967.9,168907.7,2452233,1845019.1,153770.3,1691248.8,324925.6,,50418.6,2192981.1,259251.8
1993-06,2005166.8,514423,414121.5,,,100301.5,,,1490743.8,356127.5,655996.3,,68600.5,,,,,,,348741.6,,,,,129878.4,,,49104,179015.5,,22519.9,172435.3,2471648.5,1846244,151900.6,1694343.4,335776.2,,51424.2,2204204.9,267443.6
1993-07,2014005.3,519275.6,418390.5,,,100885.1,,,1494729.7,353547.4,657834,,67859,,,,,,,352954.8,,,,,130393.5,,,48779.9,181125.4,,21455.8,172563,2490643.1,1848009,150829,1697180,352930.5,,52064.3,2226185.9,264457.1
1993-08,2018491.5,520172.9,418797.4,,,101375.4,,,1498318.6,353023.5,660146.3,,67336.6,,,,,,,354623.6,,,,,130525.2,,,48615.6,186099.7,,21733.4,174711.8,2499521.5,1850899.7,149535.6,1701364.1,355995.5,,57892.1,2241541.9,257979.6
1993-09,2026955.2,521878.1,420400,,,101478.1,,,1505077.1,352543.2,663480.7,,68409.2,,,,,,,356632.6,,,,,132420.5,,,48436.9,190602.5,,20374.3,175569,2511522.1,1855269.9,148037.5,1707232.4,361329,,65291.9,2261271.7,250250.4
1993-10,2035477.2,522120.2,420653.5,,,101466.7,,,1513357,352358.5,667147.1,,67279.9,,,,,,,360535.2,,,,,133316.2,,,48353,182448.5,,21792.6,174573.6,2513540.7,1850658.1,146482.6,1704175.5,370267.6,,73795.5,2274067.8,239472.9
1993-11,2041573.2,520624.5,420570.1,,,100054.4,,,1520948.6,352813.3,670308.3,,66895.7,,,,,,,364342.9,,,,,133484.1,,,48179.7,183658.6,,21432.2,174772.7,2522564.4,1854772.9,145143.5,1709629.4,369912.9,,66646.9,2269845.1,252719.3
1993-12,2056103.9,524317.8,424662.4,,,99655.4,,,1531786.1,354185.7,676068.1,,66622.2,,,,,,,368080.1,,,,,133452.2,,,47954.8,182565.2,,22383.7,178460.8,2536148.3,1854596.1,143611.8,1710984.3,374442.5,,63083.6,2269962.5,266185.8
1994-01,2062876.4,527060.1,427946.7,,,99113.3,,,1535816.3,356888.9,676188.1,,66375.3,,,,,,,370334,,,,,132405.4,,,47528.4,180990.3,,23444.5,207346.9,2569660.2,1851339.5,143548.5,1707791,375980,,66058.6,2278423.7,291236.5
1994-02,2066294.2,525407.3,425620.9,,,99786.3,,,1540886.9,358417.6,676089.7,,66413.8,,,,,,,373235,,,,,133144.6,,,47479.6,185833.6,,23266.7,209009.7,2577750.4,1849449.7,141204.9,1708244.8,385222.1,,49230.9,2274831.3,302919.2
1994-03,2085995.7,536237.6,434942.9,,,101294.7,,,1549758.1,360796.4,678409.4,,66489.8,,,,,,,375956.9,,,,,134595.4,,,47446.6,183903.2,,22971.7,211091.6,2592123.8,1846761.5,140585.5,1706176,395005,,29964.3,2268022.4,324101.4
1994-04,2095456.9,539420,437728.5,,,101691.5,,,1556036.9,362739.1,681925.2,,66462.1,,,,,,,380440.8,,,,,130931.8,,,47432.8,175476.9,,22069.8,203389.9,2582737.6,1834961.3,140429.4,1694531.9,403856.7,,47108.3,2285094.1,297643.5
1994-05,2101346.2,535251.3,433258.4,,,101992.9,,,1566094.9,365968,685822.4,,66632.6,,,,,,,385435.9,,,,,128868.6,,,47316.8,179738.6,,24495.7,205237.8,2601643.1,1843336.1,141007.2,1702328.8,409025.4,,50367.5,2304505.8,297137.3
1994-06,2113379.1,535630.8,433550.3,,,102080.5,,,1577748.3,369599.6,689251.4,,66951.1,,,,,,,387971.7,,,,,130925.6,,,47147.8,179124.9,,26014.5,204234.1,2609721.8,1841033,141737.8,1699295.2,414617.6,,53927.5,2313760.5,295961.3
1994-07,2133107.9,539140.8,436282.6,,,102858.2,,,1593967.1,374168,693962.7,,67153.8,,,,,,,395830.1,,,,,130006.3,,,46858.5,176586.2,,27590.8,211872.3,2636918.9,1843107.2,142546,1700561.1,423780.2,,61511.2,2340102.9,296816
1994-08,2143151,534323.9,431748.8,,,102575.1,,,1608827.1,378056.4,698609.6,,67377.4,,,,,,,400957.7,,,,,131203.4,,,46779.7,173050.5,,29507.1,212032.2,2649272.5,1840715.5,143813.3,1696902.1,430682.5,,55647.3,2347013.5,302259
1994-09,2153811.5,530325.9,427521.5,,,102804.4,,,1623485.6,380465.3,705115.2,,67591.9,,,,,,,407168,,,,,130737.2,,,46756.2,172930.9,,31116.8,212594.1,2660089,1836237.2,142582.5,1693654.7,433165.1,,50734.3,2347996.9,312092.1
1994-10,2164270.4,523206.4,421621.9,,,101584.5,,,1641064,384696.5,710775.3,,67875,,,,,,,414373.7,,,,,131218.5,,,46866.3,173789.8,,32482.9,218407.9,2678581,1839599.8,144939.5,1694660.3,439779.5,,57986.6,2372331.4,306249.6
1994-11,2172922.7,519957.7,418069.9,,,101887.8,,,1652965,387243.6,716292.9,,68210.8,,,,,,,417352.7,,,,,132075.7,,,46670,172907.6,,34672.6,217114.9,2689691.4,1834284,146944.3,1687339.7,450849.2,,67359.3,2388217.1,301474.3
1994-12,2189232.4,521402.3,418958.6,,,102443.7,,,1667830.1,391071.1,721480.7,,68427,,,,,,,423510.4,,,,,131768,,,46294.9,171731.2,,36829.5,212501.2,2705349.1,1833840.6,148169.4,1685671.2,459510.3,,80080.8,2414652.2,290696.9
1995-01,2205689.8,520419.6,418004.1,,,102415.5,,,1685270.2,397138.9,727600.5,,68695.6,,,,,,,427514.3,,,,,133016.5,,,46751.8,177545.7,,39527.6,210593.7,2729577.8,1843365.7,152662,1690703.6,470126.7,,89720.1,2448917.5,280660.3
1995-02,2208755.9,510971.2,409304.1,,,101667.1,,,1697784.7,401889.4,734355.3,,68845.7,,,,,,,428593.5,,,,,132946.5,,,46742.3,177333.9,,41439,209972.1,2738611.4,1844900.2,157500.6,1687399.5,472736.4,,91519.4,2456824.2,281787.2
1995-03,2216559,505747.2,405205.8,,,100541.4,,,1710811.8,405339.6,740397,,68808.2,,,,,,,431590.2,,,,,133485,,,46628.5,175411.8,,42830.1,223739,2757099.6,1843720.4,161498.7,1682221.7,463921.6,,105959.2,2467685.2,289414.3
1995-04,2230167.5,503376.6,403361,,,100015.6,,,1726790.9,410111.1,745705.6,,69088.4,,,,,,,435777.6,,,,,135196.6,,,46843.6,171659.8,,43591.4,235246.7,2774795.2,1842051.7,162586.6,1679465,471527.9,,121276,2487216.7,287578.5
1995-05,2249496.7,504701.5,404035.6,,,100665.9,,,1744795.2,415047.2,752517.2,,69635.6,,,,,,,439464.7,,,,,137766.1,,,46749.7,173966.9,,42316,227045.2,2799797.5,1853899.2,163859.6,1690039.6,484107.1,,128001.3,2514190.9,285606.6
1995-06,2266367.1,508275.3,406519.1,,,101756.3,,,1758091.7,417470.8,758251.8,,70112.2,,,,,,,442859.4,,,,,139509.7,,,46667.3,176328.7,,43691.7,225030.6,2821234.8,1863048.7,165355.6,1697693,494728.3,,136471.3,2540754.6,280480.3
1995-07,2283337.9,505413.2,402816,,,102597.2,,,1777924.7,421089.6,765903.6,,70601,,,,,,,447554.7,,,,,143376.7,,,46541.4,179848.2,,45914.3,222501.3,2843905.4,1882996.5,166980,1716016.5,507482.9,,131254.9,2563981.4,279923.9
1995-08,2295841.3,507154.5,405072,,,102082.6,,,1788686.8,422436.1,769850,,70891,,,,,,,451553.5,,,,,144847.2,,,46454.3,175016.4,,46164.8,220297.6,2844798.1,1881102.5,168327.1,1712775.4,503245.6,,135798.6,2564283.5,280514.6
1995-09,2306810.4,507956.8,405940.3,,,102016.5,,,1798853.6,423028.6,774425.5,,71281,,,,,,,454749.5,,,,,146650,,,46469.9,179003.2,,46276.7,226047.6,2866914.7,1887320.7,169811.7,1717509,505047.6,,144630.4,2581169.1,285745.6
1995-10,2308456.2,505650.2,404589.8,,,101060.4,,,1802806,424396.4,775871.2,,71222,,,,,,,453962.8,,,,,148575.6,,,46148.5,183073.9,,45712.6,227850.3,2878257.2,1895546.5,172589.9,1722956.6,504565,,148545.4,2596976.6,281280.6
1995-11,2315900.6,504798.8,402562.2,,,102236.6,,,1811101.8,427777.2,778164.3,,71506.5,,,,,,,456746.4,,,,,148413.9,,,46058.4,175958.3,,46910.2,230209.7,2880166.4,1888641.4,174305.8,1714335.6,502173.6,,141497.4,2586304.9,293861.4
1995-12,2325259.7,503339.9,399922.6,,,103417.3,,,1821919.9,428689.6,778376.1,,71768.3,,,,,,,461088.2,,,,,153766,,,46120,182564.4,,46463.3,240067.1,2912346.7,1902073.9,175162.9,1726911,506992.6,,139560.7,2605044.8,307301.9
1996-01,2330574,499534.2,395529.8,,,104004.4,,,1831039.8,431855.9,780964.2,,71989.6,,,,,,,463358.7,,,,,154861,,,46417.3,185664.9,,48200.2,238929.9,2925236.5,1921606.2,177431.6,1744174.6,517575.2,,137353.1,2631431.6,293804.9
1996-02,2335473.5,500224.1,396066.9,,,104157.2,,,1835249.4,432268.5,784007,,72302.3,,,,,,,462806.8,,,,,156167.1,,,46366.7,179119.3,,47315,235170,2910737.9,1917214.9,178270.2,1738944.8,549944.6,,133295.9,2654163.2,256574.7
1996-03,2342207.6,497002.1,391920,,,105082.1,,,1845205.5,434439.1,788137.5,,72590.2,,,,,,,464898.8,,,,,157730,,,46257.7,176561.3,,49519.2,234787.3,2917101.8,1926427.7,180502.9,1745924.8,584491.6,,133531.1,2693932.4,223169.4
1996-04,2347492.5,494149.1,389201.2,,,104948,,,1853343.4,437055.7,789039.3,,72512.8,,,,,,,466485,,,,,160763.4,,,46230.1,179503.4,,49157.4,238550.6,2935362,1933416.2,183082.5,1750333.7,600756.1,,150287.2,2734607.9,200754.2
1996-05,2351745.7,495757.3,389829.5,,,105927.8,,,1855988.4,439471.8,789552.2,,72308.7,,,,,,,466072.5,,,,,160891.9,,,46011.2,179519.3,,51441.7,237667,2941567.5,1940720.9,186655.9,1754065,600811.4,,191941.6,2780049.1,161518.4
1996-06,2352426.9,492513.3,386714.9,,,105798.4,,,1859913.6,439149.9,789661.8,,72268.4,,,,,,,468167.2,,,,,162934.8,,,45906.8,179364.2,,51376.6,244212.6,2942524.5,1941128.8,189685.3,1751443.5,607473.4,,192162.2,2782985.8,159538.7
1996-07,2342181.7,491723.7,386452.9,,,105270.8,,,1850458,437561.6,781101.3,,71957.4,,,,,,,467737.7,,,,,164057.4,,,45892.6,180301.4,,72571.8,243914.6,2950575.9,1944024.3,192451.2,1751573.1,613101.7,,190740.1,2786406.6,164169.3
1996-08,2345349.9,487939.4,383887.1,,,104052.3,,,1857410.5,439433.8,785395.9,,72450.6,,,,,,,469980,,,,,162600.8,,,45841.2,180187.5,,52672.1,247833.8,2941380,1946975.6,195439.9,1751535.8,614039.4,,189556.7,2787604.8,153775.3
1996-09,2363358,489330.9,382691.6,,,106639.2,,,1874027.1,444178.6,789781.2,,72976.7,,,,,,,474836.6,,,,,165230.7,,,45813.4,181978.2,,59136,245998.1,2962985.5,1954944.3,199627.9,1755316.4,630081,,191663.3,2805564.4,157421.1
1996-10,2386596.2,493140.7,378938,216640.4,162297.7,114202.7,27399.8,86802.9,1893455.4,447042.6,795033.4,531686.3,73975.5,457710.8,263347.1,,,,,479704.9,,,,,171674.6,,,46046,182409.5,,58898.9,233803.5,2965584.7,1964139.7,204930.2,1759209.6,644110.9,,194996,2820700,144884.7
1996-11,2391965.8,490067.8,376281.8,216173.2,160108.6,113786,26843.4,86942.6,1901898,448859.3,799740.8,534896.5,74829.8,460066.7,264844.3,,,,,481035.2,,,,,172262.7,,,45978.3,185788.2,,59472.9,240620,2987520.3,1973885.3,205922.9,1767962.3,641480.2,,198051.6,2828214.1,159306.2
1996-12,2401035.6,485437.2,375648,219901.6,155746.4,109789.2,26053.6,83735.7,1915598.4,451999.1,806535.9,541017.4,76015.7,465001.7,265518.5,,,,,482867.3,,,,,174196.1,,,45933.4,186002.7,,56897.1,250201.4,2998345.2,1979019.5,208810.3,1770209.2,649608.3,,200144.1,2838762.5,159582.7
1997-01,2413685.9,487758.2,375865.4,224815.6,151049.7,111892.8,25698.5,86194.3,1925927.8,454058.8,809547.9,543189.7,76336.4,466853.3,266358.2,,,,,486313.2,,,,,176007.9,,,45750.3,181966.9,,55058,254208.3,3007065.1,1978786.8,210562.4,1768224.5,658902.9,,194413.2,2853259.5,153805.6
1997-02,2419977.6,486717.6,371278.6,225081,146197.6,115439,24176.3,91262.7,1933260,458165.7,812538.8,546559.9,77078.9,469481,265979,,,,,484182.3,,,,,178373.1,,,45614.6,182740.2,,55344.8,265478.2,3034632.9,1987141.5,214843.9,1772297.5,665003.1,,204831.7,2883050,151582.9
1997-03,2432156.4,492731.7,377831.1,228487,149344.1,114900.6,23680,91220.6,1939424.8,464113,815198.4,548055.7,77953.1,470102.6,267142.7,,,,,478789.3,,,,,181324.1,,,45515.3,187763.9,,55723.3,265100.8,3054387.4,1995419.6,217756.1,1777663.5,680774.9,,197622.5,2905082.2,149305.2
1997-04,2450904,500811.7,384710.1,230557.7,154152.3,116101.6,23738.4,92363.2,1950092.3,468471.2,821398.3,553495.1,78659.8,474835.3,267903.2,,,,,476626.6,,,,,183596.2,,,45758.1,190314.1,,56155.5,267118.8,3078561.3,2000969.3,222754,1778215.4,699618.5,,199196.1,2932452.2,146109
1997-05,2466500.6,498964.1,384262.2,232518.8,151743.4,114701.9,23661.2,91040.7,1967536.5,471332,829656.2,558760,79885.3,478874.7,270896.2,,,,,480678.1,,,,,185870.3,,,45510,191746.4,,60745.1,263321.5,3099988.1,2005631.1,225654.9,1779976.3,709620.6,,197554.5,2948996.3,150991.8
1997-06,2476798.3,501620.4,387073.7,235888.2,151185.5,114546.7,23721.8,90824.9,1975178,473852.3,832830.4,560479.8,80870.3,479609.5,272350.7,,,,,480003.1,,,,,188492.2,,,45369.6,194696.9,,55901.3,260664,3084121.9,2014142.2,232327.6,1781814.6,691672.5,,193640.8,2934365.7,149756.2
1997-07,2486605.4,506209.9,390609.5,239277.4,151332,115600.5,22319.7,93280.7,1980395.5,474681.6,832453.4,559112.4,81760.9,477351.6,273341,,,,,479621.6,,,,,193638.8,,,45199.1,195952.5,,49838.7,266403.9,3101133.4,2020013.9,238918.4,1781095.6,692512.6,,202516.2,2954210.2,146923.2
1997-08,2491715.8,501784.4,385059.8,238427.2,146632.6,116724.6,22108.8,94615.8,1989931.4,479287,833539.1,559555.2,82361.7,477193.5,273983.9,,,,,478723.9,,,,,198381.3,,,45113.4,204397.3,,49837.1,269593.1,3127121.5,2035392.2,244568,1790824.2,710825.1,,197519.7,2981088.7,146032.9
1997-09,2511081.4,510162.5,391661.7,239949.9,151711.8,118500.8,22128.7,96372.1,2000918.9,483993.9,842147.8,565093.5,83488.1,481605.4,277054.3,,,,,473945.2,,,,,200832,,,44913.1,201470.6,,47402.6,264677.8,3142186,2045492.1,250144.3,1795347.8,722186.1,,190230,2992740.4,149445.6
1997-10,2523210.3,519674.6,399159.1,244006.5,155152.6,120515.5,21755.2,98760.3,2003535.6,487551.2,845583.1,565313.2,83947.1,481366.1,280269.9,,,,,468130.9,,,,,202270.5,,,45019.9,207360,,47854.3,272176.3,3169430.4,2057727.4,252263.9,1805463.6,733057.9,,194586.4,3020410.3,149020.1
1997-11,2538452.9,526904.6,408113.2,250481.5,157631.7,118791.4,21135.5,97655.9,2011548.3,491107.3,847590.1,566320.2,84621.2,481699,281269.9,,,,,467804.2,,,,,205046.7,,,44849.7,216473.1,,46289.4,279233.8,3203568,2075292.6,256977.5,1818315.1,739926.5,,196242.2,3045431.9,158136.1
1997-12,2555957.8,534600.4,413702.2,255114.5,158587.7,120898.2,21361.3,99537,2021357.4,497496.1,847020.9,564590.2,85214.3,479375.9,282430.7,,,,,466910.9,,,,,209929.5,,,44775.4,206610.6,,46749.4,279234.3,3212041,2077327.3,256918.8,1820408.5,753236.1,,197571.8,3059580.5,152460.5
1998-01,2578100.9,549374.4,424530.4,261376.2,163154.2,124844.1,22457.9,102386.1,2028726.4,504812.2,846921.4,564884.1,85540.8,479343.3,282037.3,,,,,464308.5,,,,,212684.3,,,44997.4,206258.9,,44588.6,285487,3237790.3,2081285.5,261001.2,1820284.3,758445.5,,211789.5,3087897.5,149892.8
1998-02,2597784.6,553476.1,424919.1,261876.8,163042.2,128557,23745.7,104811.3,2044308.5,510752.2,856397.9,572537.8,85862.4,486675.4,283860.1,,,,,460107.5,,,,,217050.8,,,45118.2,210642,,52108,283633.7,3264745.8,2101931.8,262715.8,1839215.9,772242.7,,212332.1,3123817.4,140928.4
1998-03,2621532.3,560594,431829.7,268343.9,163485.8,128764.3,24327,104437.3,2060938.3,516428.7,864470.2,580252.4,85457.6,494794.8,284217.8,,,,,458271.7,,,,,221767.8,,,45173,218898.5,,53652.5,287130.4,3313950.3,2127204.3,274309.4,1852894.8,788437.5,,221140.1,3177775.9,136174.4
1998-04,2626828,553561.6,423438.8,261920.6,161518.2,130122.8,24746.5,105376.3,2073266.4,518969.4,867023.2,581742.1,85100,496642.1,285281.1,,,,,462237.3,,,,,225036.5,,,45482.2,208783.4,,55252.1,297937.6,3319082.1,2120751.3,266761.3,1853990,795158.1,,219338.1,3182199.9,136882.1
1998-05,2641988,559680,427947.6,264173.4,163774.2,131732.4,25910.8,105821.6,2082308,529324.6,865318.4,580610.5,84587.6,496022.9,284707.9,,,,,461188.1,,,,,226476.9,,,45384.6,194752.6,,55337.1,303066,3314026.8,2121572.6,265791.7,1855781,800903.5,,210252.6,3178618.4,135408.4
1998-06,2645177.1,550842,417163.8,260154,157009.8,133678.1,27531.8,106146.4,2094335.1,541678.5,863998.4,579656,84599.2,495056.9,284342.3,,,,,457180.3,,,,,231477.9,,,45497.5,196840.3,,56360.6,305191.3,3336628.9,2128935.2,266626,1862309.2,813872.2,,208975.3,3206254,130374.8
1998-07,2648139.5,552326.8,417138.3,262445.9,154692.4,135188.5,30128.8,105059.7,2095812.7,545689.3,864830,578972.7,84459.5,494513.3,285857.3,,,,,452554.7,,,,,232738.7,,,45550,194864.9,,58302.4,309415.9,3345134.8,2124741,264108.8,1860632.3,808828.3,,223812.5,3219658,125476.8
1998-08,2667217.8,555925.5,419807.5,268400.1,151407.4,136118,29936.3,106181.7,2111292.3,551422.7,865859.1,578027.5,84170.4,493857.1,287831.6,,,,,453867.3,,,,,240143.2,,,45416.4,196147.7,,57300.6,312271.5,3368495.9,2135386,264653.7,1870732.3,817252.4,,227063.8,3250513.5,117982.4
1998-09,2685389.1,564744.3,426595.7,277856.6,148739.1,138148.6,30183.5,107965.1,2120644.8,553895.6,867302.5,577307.5,84099.6,493207.8,289995.1,,,,,455374.1,,,,,244072.5,,,45443.3,198299,,56498.5,321557.4,3402826.6,2139975.1,260940.6,1879034.5,826574.7,,237081,3280591.5,122235.1
1998-10,2715884.3,576687.2,434509.7,294608,139901.6,142177.5,32623,109554.5,2139197.2,566129.8,870536,579435.4,83907.5,495527.9,291100.6,,,,,457167.3,,,,,245364.1,,,45945.8,188955.3,,49229.4,342725,3458978.2,2157357.2,270718.1,1886639.1,851949.7,,247868.1,3340335,118643.2
1998-11,2754231.3,592784.1,443067.2,295021,148046.2,149716.9,34514.2,115202.7,2161447.2,573108.1,881627.9,588263.4,83591.7,504671.7,293364.5,,,,,457602.9,,,,,249108.3,,,45790.3,193329.2,,48559.8,333477.5,3493125.3,2176834.4,279146.1,1897688.2,873006.4,,241081.7,3366802.6,126322.6
1998-12,2768260.7,597852.3,442129.5,290916.7,151212.8,155722.8,35327.3,120395.6,2170408.4,576055.2,885583.3,589134.3,83196.7,505937.6,296449,,,,,459537,,,,,249232.9,,,45585,191429.5,,52052.7,330263.2,3500745.3,2179435.4,273843.5,1905591.9,880466.9,,248894,3381118.9,119626.4
1999-01,2775647,593520.4,442573,289532.1,153040.9,150947.4,34573.2,116374.2,2182126.6,578554,886589.1,586375.7,83064.4,503311.3,300213.4,,,,,461249.5,,,,,255734,,,45926.9,197394.7,,50119.9,330364.2,3510867.8,2187772.8,274693.5,1913079.3,881430.5,,248072.1,3385153.3,125714.6
1999-02,2773326.1,589579.3,440921.4,287410.3,153511.1,148657.8,34464.5,114193.4,2183746.8,578133.3,887540.4,583294.9,82900.8,500394.1,304245.4,,,,,458110.2,,,,,259963,,,46263.9,196115.7,,54297.2,333678.7,3513458,2186750.4,276846.9,1909903.5,896838.6,,235484.9,3395903.7,117554.3
1999-03,2788770.8,596248.6,447852.5,287779.3,160073.2,148396.1,34950.2,113445.9,2192522.2,586775.1,886632.8,579533.2,82802.7,496730.5,307099.6,,,,,456634.4,,,,,262479.9,,,46334.9,199919.7,,54871.3,314876.2,3501230.9,2189276.5,277894.5,1911382.1,898402.3,,220355.6,3384553.7,116677.1
1999-04,2799538.8,598468.2,448278.3,286406.2,161872.1,150189.9,35775.1,114414.8,2201070.6,591256.5,888652.7,578989.2,83225.4,495763.7,309663.6,,,,,456650.5,,,,,264510.9,,,46351.3,196469.7,,58083.6,315609,3511269.9,2190978.9,277217.4,1913761.5,895573.9,,225536.4,3388739.3,122530.6
1999-05,2806554.4,597557.6,444634.7,283618.9,161015.8,152922.9,34868,118054.9,2208996.8,591740.5,893546.8,581418.4,84122.5,497295.8,312128.4,,,,,454869.4,,,,,268840.1,,,46444,199021.7,,62317,322211.8,3539951.2,2197352.2,277179.8,1920172.4,919772.6,,222308.2,3425601.8,114349.4
1999-06,2829620.2,605165.1,448663.8,285105.3,163558.5,156501.4,34851,121650.4,2224455,600004,895447,581514.8,83494.1,498020.7,313932.2,,,,,454011.5,,,,,274992.5,,,46613.8,203464.1,,65650.9,331305.4,3579923.2,2203085,276415,1926670,943244.5,,229245.3,3478422.9,101500.4
1999-07,2846258.2,615493.8,448572.1,283876.5,164695.6,166921.8,34871,132050.7,2230764.3,608060.4,899651,586720.3,81207.2,505513.1,312930.7,,,,,453943.4,,,,,269109.5,,,46566.9,197812.3,,59968.1,335086.7,3577117.2,2205801.1,276791.2,1929009.9,948743.3,,230480.7,3484353.6,92763.6
1999-08,2861848.4,619233.5,451436.1,285441,165995.1,167797.4,35418.3,132379.1,2242614.8,616355.8,910029.9,595170.3,83893.7,511276.6,314859.6,,,,,451195,,,,,265034.1,,,46646,188900.1,,59340.6,335087,3572352.8,2200035.8,274454.6,1925581.2,954043.4,,234481.3,3489300.6,83052.2
1999-09,2881772.8,620857.8,453047.9,285731.3,167316.6,167809.8,33381,134428.9,2260915,618787.6,924581.3,602160.9,84100.4,518060.4,322420.4,,,,,452748,,,,,264798.2,,,46807.9,195530.8,,56171,340983.8,3599644.6,2207604.9,283656.2,1923948.6,976300,,240000.5,3521668.6,77976.1
1999-10,2893702,621182.2,451089.4,280421.8,170667.7,170092.7,34252.8,135839.9,2272519.8,618303.1,939415.3,610147,84094.1,526052.9,329268.3,,,,,450100.5,,,,,264701,,,46977.6,198175.3,,69090.5,332370.7,3608267.8,2209219.4,290611.7,1918607.7,977228.5,,252531.5,3537698,70569.8
1999-11,2920302.6,620178.5,447189.9,275923.2,171266.7,172988.6,35206.1,137782.5,2300124.1,633517.8,948336.1,615044.4,84466.7,530577.7,333291.7,,,,,452198.2,,,,,266072,,,46970.3,199635.3,,78452.6,338972.1,3657598,2216339.5,299201.7,1917137.9,981631.6,,259762.5,3567704.3,89893.7
